3
2
3
1
2
8
1
5
3
1
2
1
1
2
1
1
2
18
1
5
2
1
2
6
6
2
1
1
1
1
2
1
28
1
1
5
30
1
98
16
2
1
3
13
2
13
1
1
1
18
1
1
1
1
1
2
2
1
1
1
132
1
24
1
1
2
1
29
1
4
1
1
1
5
54
1
1
1
1
1
1
19
7
1
4
1
14
7
3
2
3
7
7
7
21
40
4
3
1
1
1
1
13
1
3
5
1
1
1
1
1
116
99
5
1
1
35
5
1
3
5
1
1
1
8
2
1
11
1
6
7
4
1
2
3
1
1
14
14
1
8
1
1
1
1
9
6
1
1
3
1
2
8
1
54
6
1
3
5
101
2
3
1
6
4
1
2
1
7
3
8
2
3
44
13
19
1
4
2
3
1
8
1
2
2
1
1
5
7
4
1
11
1
2
15
1
6
1
1
1
6
1
1
8
7
2
2
1
112
2
16
14
1
1
1
14
2
16
26
3
6
7
3
1
25
5
1
1
7
3
2
83
3
2
1
1
1
17
99
1
2
3
1
14
1
3
4
1
11
8
1
3
1
1
50
1
2
1
1
6
12
1
1
1
1
1
1
5
1
7
16
1
4
1
11
1
1
8
37
3
1
1
2
11
1
2
1
1
3
1
3
3
2
10
1
2
4
2
1
1
4
1
3
30
1
34
1
1
2
3
8
3
1
1
1
2
2
4
3
5
1
1
1
1
1
1
6
2
8
80
1
1
1
45
1
3
3
1
7
16
3
2
2
2
3
2
1
37
9
1
1
1
9
1
6
3
4
1
1
1
1
1
1
1
9
1
1
2
7
3
1
1
2
1
1
6
3
1
1
1
3
1
1
2
1
1
1
7
1
6
5
1
1
1
1
1
23
11
8
1
2
1
1
1
1
1
4
2
2
10
1
1
2
37
7
1
8
30
1
16
1
1
1
1
5
3
19
1
3
1
2
1
2
1
5
8
2
1
1
1
2
1
3
1
15
3
1
3
1
3
2
8
1
22
21
1
8
23
6
1
1
2
1
2
8
1
2
1
2
7
1
36
1
1
3
3
1
1
10
1
1
8
1
3
6
4
1
26
2
1
11
4
2
12
2
2
1
2
3
2
21
6
1
12
2
1
1
1
1
1
1
7
2
5
1
5
1
4
10
2
1
4
2
17
4
6
1
2
1
14
1
1
1
3
2
1
1
1
1
7
1
28
1
1
6
4
2
1
6
7
11
1
2
1
1
1
2
1
1
1
17
1
1
1
1
1
6
5
1
2
1
1
1
1
81
2
9
9
7
11
1
3
2
6
1
4
1
12
12
1
11
4
1
1
3
3
4
44
1
4
1
1
1
1
3
2
6
3
1
1
5
9
4
1
1
5
3
1
12
1
2
2
5
4
2
13
2
4
1
2
2
8
3
1
1
1
1
6
3
1
4
9
3
2
1
1
32
21
3
15
1
2
3
13
1
1
1
1
2
4
2
1
7
1
1
9
1
1
4
1
1
2
1
1
65
5
5
1
3
1
1
1
1
3
4
1
32
7
1
3
14
2
1
4
3
1
1
1
22
4
1
1
1
1
1
1
1
1
1
1
1
1
4
33
1
1
1
1
2
1
5
1
1
23
2
23
1
2
5
1
3
2
1
1
238
4
8
1
1
3
1
1
1
4
7
12
1
1
8
21
1
4
1
1
1
1
6
40
1
1
2
2
1
1
1
1
4
13
1
2
2
1
1
3
1
1
2
1
1
1
46
1
1
2
1
2
19
4
1
1
2
1
1
3
2
1
2
1
6
2
1
1
1
1
6
2
1
5
1
3
2
4
1
1
4
63
1
2
1
3
4
1
1
1
1
1
1
1
1
17
1
3
4
5
1
1
1
5
7
1
2
4
1
1
1
1
1
18
1
2
4
1
1
1
17
1
79
14
1
9
1
1
1
3
1
1
2
1
3
1
1
1
1
9
3
13
1
3
1
5
1
1
1
1
7
9
1
4
117
1
6
2
180
2
1
1
4
1
1
2
1
2
20
1
1
3
21
4
2
6
1
3
2
18
16
1
3
26
15
2
1
1
2
3
1
2
2
1
4
2
7
4
