438, 18
439, 12
440, 4
441, 24
442, 1
443, 1
444, 36
445, 58
446, 6
447, 3
448, 675
449, 25
450, 2
451, 1
452, 1
453, 90
454, 254
455, 47
456, 2
457, 32
458, 15
459, 4
460, 1
461, 3
462, 1
463, 2
464, 1
465, 8
466, 5
467, 3
468, 15
469, 1
470, 47
471, 2
472, 24
473, 1
474, 3
475, 1
476, 6
477, 2
478, 1
479, 7
480, 1
481, 9
482, 1
483, 69
484, 2
485, 4
486, 8
487, 28
488, 15
489, 2
490, 1
491, 1
492, 1
493, 1
494, 1
495, 2
496, 12
497, 38
498, 1
499, 1
500, 1
501, 3
502, 1
503, 5
504, 33
505, 4
506, 55
507, 7
508, 596
509, 5
510, 2
511, 2
512, 29
513, 15
514, 7
515, 6
516, 1
517, 1
518, 329
519, 1
520, 1
521, 52
522, 1
523, 1
524, 1
525, 1
526, 1
527, 1
528, 39
529, 1
530, 1
531, 1
532, 3
533, 3
534, 2
535, 1
536, 1
537, 28
538, 3
539, 411
540, 162
541, 2
542, 1
543, 1
544, 10
545, 4
546, 1
547, 5
548, 1
549, 1
550, 1
551, 28
552, 2
553, 1
554, 2
555, 1
556, 1
557, 18
558, 8
559, 1
560, 2
561, 2
562, 1
563, 1
564, 9
565, 21
566, 45
567, 1
568, 44
569, 13
570, 1
571, 14
572, 1
573, 3
574, 1
575, 1
576, 2
577, 118
578, 3
579, 4
580, 8
581, 7
582, 1
583, 1
584, 1
585, 1
586, 64
587, 1
588, 2
589, 1
590, 1
591, 9
592, 199
593, 7
594, 235
595, 440
596, 5
597, 12
598, 134
599, 4
600, 27
601, 1
602, 7
603, 5
604, 1
605, 7
606, 1
607, 2
608, 126
609, 1
610, 1
611, 1
612, 20
613, 1
614, 31
615, 6
616, 99
617, 2
618, 5
619, 22
620, 15
621, 6
622, 3
623, 1
624, 179
625, 2
626, 1
627, 4
628, 3
629, 3
630, 1
631, 6
632, 20
633, 7
634, 2
635, 3
636, 1
637, 1
638, 1
639, 1
640, 1
641, 9
642, 6
643, 9
644, 3
645, 2
646, 1
647, 4
648, 3
649, 6
650, 1
651, 1
652, 1
653, 37
654, 23
655, 3
656, 1
657, 7
658, 1
659, 1
660, 227
661, 1
662, 41
663, 2
664, 1
665, 1
666, 2
667, 1
668, 2
669, 1
670, 65
671, 4
672, 1
673, 1
674, 2
675, 4
676, 2
677, 1
678, 1
679, 55
680, 1
681, 6
682, 1
683, 1
684, 1
685, 4
686, 18
687, 1
688, 1
689, 71
690, 2
691, 1
692, 6
693, 2
694, 2
695, 2
696, 8
697, 1
698, 1
699, 5
700, 1
701, 6
702, 1
703, 1
704, 1
705, 1
706, 15
707, 1
708, 77
709, 3
710, 4
711, 2
712, 2
713, 36
714, 7
715, 5
716, 142
717, 12
718, 5
719, 1
720, 2
721, 9
722, 16
723, 29
724, 3
725, 14
726, 1
727, 1
728, 6
729, 1
730, 58
731, 2
732, 1
733, 1
734, 39
735, 80
736, 1
737, 3
738, 1
739, 58
740, 6
741, 3
742, 1
743, 3
744, 10
745, 3
746, 7
747, 7
748, 1
749, 2
750, 8
751, 5
752, 2
753, 3
754, 4
755, 1
756, 2
757, 155
758, 1
759, 6
760, 1
761, 2
762, 22
763, 1
764, 1
765, 2
766, 26
767, 1
768, 1
769, 1
770, 1
771, 1
772, 1
773, 1
774, 1
775, 47
776, 2
777, 1
778, 3
779, 8
780, 1
781, 2
782, 22
783, 3
784, 52
785, 1
786, 2
787, 1
788, 1
789, 1
790, 1
791, 1
792, 2
793, 9
794, 1
795, 2
796, 3
797, 63
798, 26
799, 96
800, 32
801, 1
802, 1
803, 4
804, 2
805, 86
806, 1
807, 8
808, 14
809, 4
810, 12
811, 87
812, 9
813, 1
814, 2
815, 590
816, 16
817, 1
818, 32
819, 1
820, 1
821, 2
822, 1
823, 1
824, 6
825, 6
826, 13
827, 10
828, 54
829, 1
830, 5
831, 1
832, 1
833, 1
834, 1
835, 1
836, 1
837, 1
838, 2
839, 2
840, 1
841, 4
842, 5
843, 16
844, 10
845, 2
846, 1
847, 8
848, 3
849, 22
850, 3
851, 14
852, 38
853, 1
854, 2
855, 17
856, 1
857, 6
858, 5
859, 1
860, 18
861, 82
862, 1
863, 1
864, 1
865, 1
866, 1
867, 1
868, 3
869, 31
870, 2
871, 3
872, 7
873, 1
874, 4
875, 4
876, 5
877, 14
878, 1
879, 1
880, 1
881, 1
882, 16
883, 2
884, 1
885, 1
886, 1
887, 1
888, 1
889, 1
890, 1
891, 3
892, 2
893, 6
894, 1
895, 5
896, 3
897, 6
898, 1
899, 1
900, 2
901, 58
902, 1
903, 10
904, 4
905, 1
906, 1
907, 1
908, 1
909, 3
910, 140
911, 1
912, 2
913, 57
914, 1
915, 1
916, 4
917, 65
918, 4
919, 2
920, 1
921, 1
922, 1
923, 7
924, 3
925, 4
926, 1
927, 2
928, 1
929, 1
930, 1
931, 1
932, 1
933, 2
934, 1
935, 1
936, 489
937, 1
938, 13
939, 1
940, 1
941, 1
942, 16
943, 8
944, 4
945, 3
946, 1
947, 18
948, 1
949, 3
950, 2
951, 1
952, 349
953, 503
954, 15
955, 1
956, 7
957, 1
958, 159
959, 15
960, 1
961, 1
962, 14
963, 2
964, 5
965, 10
966, 3
967, 2
968, 1
969, 8
970, 2
971, 1
972, 140
973, 7
974, 1
975, 1
976, 2
977, 1
978, 2
979, 3
980, 1
981, 1
982, 1
983, 1
984, 3
985, 3
986, 4
987, 1
988, 2
989, 1
990, 26
991, 1
992, 1
993, 69
994, 1
995, 4
996, 5
997, 1
998, 2
999, 1
1000, 4
1001, 1
1002, 2
1003, 9
1004, 1
1005, 5
1006, 8
1007, 1
1008, 1967
1009, 7
1010, 3
1011, 134
1012, 1
1013, 1
1014, 240
1015, 3
1016, 2
1017, 29
1018, 1
1019, 3
1020, 5
1021, 13
1022, 4
1023, 40
1024, 2
1025, 2
1026, 1
1027, 1
1028, 1
1029, 1
1030, 1
1031, 1
1032, 2
1033, 70
1034, 1
1035, 1
1036, 1
1037, 53
1038, 26
1039, 1
1040, 3
1041, 5
1042, 75
1043, 2
1044, 3
1045, 15
1046, 1
1047, 3
1048, 1
1049, 12
1050, 1
1051, 2
1052, 9
1053, 2
1054, 1
1055, 3
1056, 53
1057, 2
1058, 1
1059, 1
1060, 1
1061, 12
1062, 6
1063, 15
1064, 2
1065, 1
1066, 146
1067, 2
1068, 1
1069, 11
1070, 2
1071, 1
1072, 11
1073, 2
1074, 1
1075, 3
1076, 2
1077, 25
1078, 6
1079, 3
1080, 1
1081, 1
1082, 51
1083, 23
1084, 1
1085, 4
1086, 1
1087, 1
1088, 1
1089, 167
1090, 1
1091, 2
1092, 1
1093, 1
1094, 1
1095, 2
1096, 1
1097, 4
1098, 3
1099, 1
1100, 9
1101, 3
1102, 10
1103, 1
1104, 9
1105, 1
1106, 1
1107, 1
1108, 2
1109, 1
1110, 10
1111, 1
1112, 1
1113, 3
1114, 7
1115, 1
1116, 1
1117, 4
1118, 21
1119, 5
1120, 1
1121, 10
1122, 5
1123, 15
1124, 3
1125, 1
1126, 7
1127, 14
1128, 1
1129, 6
1130, 1
1131, 45
1132, 3
1133, 3
1134, 5
1135, 1
1136, 1
1137, 2
1138, 1
1139, 26
1140, 1
1141, 1
1142, 1116
1143, 1
1144, 18
1145, 2
1146, 11
1147, 14
1148, 2
1149, 1
1150, 15
1151, 2
1152, 2
1153, 178
1154, 2
1155, 1
1156, 41
1157, 1
1158, 6
1159, 2
1160, 1
1161, 2
1162, 1
1163, 3
1164, 1
1165, 2
1166, 1
1167, 18
1168, 1
1169, 97
1170, 7
1171, 1
1172, 84
1173, 91
1174, 1
1175, 12
1176, 14
1177, 1
1178, 30
1179, 1
1180, 7
1181, 1
1182, 1
1183, 1
1184, 5
1185, 2
1186, 3
1187, 7
1188, 44
1189, 1
1190, 4
1191, 1
1192, 1
1193, 1
1194, 1
1195, 1
1196, 141
1197, 1
1198, 1
1199, 1
1200, 1
1201, 4
1202, 1
1203, 4
1204, 38
1205, 2
1206, 1
1207, 2
1208, 1
1209, 3
1210, 2
1211, 10
1212, 3
1213, 9
1214, 1
1215, 1
1216, 1
1217, 1
1218, 2
1219, 1
1220, 2
1221, 3
1222, 1
1223, 6
1224, 1
1225, 8
1226, 1
1227, 187
1228, 1
1229, 1
1230, 20
1231, 24
1232, 10
1233, 6
1234, 1
1235, 8
1236, 13
1237, 5
1238, 15
1239, 2
1240, 1
1241, 1
1242, 9
1243, 9
1244, 2
1245, 1
1246, 9
1247, 1
1248, 5
1249, 24
1250, 2
1251, 4
1252, 1
1253, 6
1254, 60
1255, 1
1256, 64
1257, 4
1258, 10
1259, 1
1260, 7
1261, 183
1262, 8
1263, 1
1264, 1
1265, 1
1266, 31
1267, 2
1268, 7
1269, 12
1270, 3
1271, 24
1272, 1
1273, 11
1274, 48
1275, 1
1276, 41
1277, 29
1278, 1
1279, 2
1280, 10
1281, 13
1282, 1
1283, 25
1284, 3
1285, 2
1286, 7
1287, 4
1288, 5
1289, 552
1290, 4
1291, 2
1292, 1
1293, 1
1294, 25
1295, 1
1296, 1
1297, 1
1298, 4
1299, 1
1300, 1
1301, 1
1302, 3
1303, 2
1304, 11
1305, 2
1306, 903
1307, 1
1308, 1
1309, 1
1310, 1
1311, 4
1312, 9
1313, 3
1314, 1
1315, 2
1316, 47
1317, 2
1318, 7
1319, 1
1320, 1
1321, 5
1322, 1
1323, 1
1324, 1
1325, 2
1326, 2
1327, 23
1328, 3
1329, 3
1330, 1
1331, 312
1332, 11
1333, 1
1334, 2
1335, 23
1336, 3
1337, 24
1338, 1
1339, 1
1340, 1
1341, 10
1342, 9
1343, 23
1344, 8
1345, 22
1346, 1
1347, 229
1348, 4
1349, 14
1350, 1
1351, 5
1352, 4
1353, 4
1354, 87
1355, 10
1356, 1
1357, 1
1358, 1
1359, 4
1360, 4
1361, 4
1362, 1
1363, 29
1364, 2
1365, 4
1366, 1
1367, 1
1368, 3
1369, 1101
1370, 42
1371, 1
1372, 1
1373, 2
1374, 1
1375, 1
1376, 1
1377, 1
1378, 11
1379, 8
1380, 1
1381, 58
1382, 5
1383, 1
1384, 1
1385, 1
1386, 527
1387, 1
1388, 25
1389, 2
1390, 5
1391, 3
1392, 163
1393, 8
1394, 2
1395, 55
1396, 1
1397, 3
1398, 1
1399, 52
1400, 4
1401, 22
1402, 16
1403, 23
1404, 58
1405, 5
1406, 1
1407, 9
1408, 4
1409, 2
1410, 32
1411, 314
1412, 13
1413, 2
1414, 8
1415, 2
1416, 5
1417, 33
1418, 1
1419, 1
1420, 61
1421, 4
1422, 2
1423, 1
1424, 1
1425, 3
1426, 1
1427, 1
1428, 22
1429, 1
1430, 11
1431, 1
1432, 1
1433, 5
1434, 1
1435, 2
1436, 12
1437, 3
1438, 2
1439, 1
1440, 11
1441, 3
1442, 1
1443, 1
1444, 3
1445, 24
1446, 1
1447, 2
1448, 3
1449, 8
1450, 41
1451, 3
1452, 2
1453, 1
1454, 49
1455, 232
1456, 2
1457, 2
1458, 1
1459, 1
1460, 3
1461, 1
1462, 2
1463, 1
1464, 1
1465, 17
1466, 1
1467, 1
1468, 1
1469, 1
1470, 14
1471, 1
1472, 1
1473, 2
1474, 1
1475, 1
1476, 1
1477, 2
1478, 1
1479, 1
1480, 16
1481, 1
1482, 6
1483, 1
1484, 3
1485, 2
1486, 428
1487, 1
1488, 31
1489, 1
1490, 8
1491, 10
1492, 1
1493, 1
1494, 1
1495, 23
1496, 2
1497, 1
1498, 28
1499, 58
1500, 9
1501, 1
1502, 3
1503, 1
1504, 40
1505, 68
1506, 30
1507, 2
1508, 2
1509, 4
1510, 1
1511, 2
1512, 2
1513, 9
1514, 82
1515, 8
1516, 1
1517, 1
1518, 1
1519, 3
1520, 3
1521, 7
1522, 62
1523, 1
1524, 1
1525, 7
1526, 4
1527, 1
1528, 51
1529, 2
1530, 1
1531, 1
1532, 1
1533, 7
1534, 1
1535, 1
1536, 6
1537, 80
1538, 44
1539, 2
1540, 1
1541, 19
1542, 1
1543, 1
1544, 85
1545, 2
1546, 31
1547, 2
1548, 1
1549, 2
1550, 56
1551, 1
1552, 15
1553, 1
1554, 1
1555, 1
1556, 4
1557, 1
1558, 1
1559, 1
1560, 133
1561, 1
1562, 107
1563, 1
1564, 6
1565, 11
1566, 10
1567, 110
1568, 1
1569, 10
1570, 1
1571, 253
1572, 126
1573, 1
1574, 48
1575, 2
1576, 1
1577, 2
1578, 34
1579, 1
1580, 1
1581, 143
1582, 38
1583, 4
1584, 1
1585, 4
1586, 8
1587, 46
1588, 11
1589, 1
1590, 1
1591, 2
1592, 1
1593, 1
1594, 1
1595, 95
1596, 5
1597, 44
1598, 4
1599, 38
1600, 35
1601, 1
1602, 7
1603, 1
1604, 1
1605, 28
1606, 11
1607, 1
1608, 1
1609, 11
1610, 1
1611, 2
1612, 18
1613, 1
1614, 5
1615, 3
1616, 1
1617, 2
1618, 1
1619, 2
1620, 7
1621, 1
1622, 2
1623, 1
1624, 40
1625, 1
1626, 9
1627, 114
1628, 2
1629, 2
1630, 2
1631, 1
1632, 9
1633, 24
1634, 148
1635, 1
1636, 3
1637, 1
1638, 2
1639, 1
1640, 1
1641, 1
1642, 101
1643, 103
1644, 2
1645, 623
1646, 2
1647, 18
1648, 1
1649, 19
1650, 7
1651, 4
1652, 2
1653, 56
1654, 6
1655, 1
1656, 4
1657, 3
1658, 1522
1659, 1
1660, 16
1661, 2
1662, 1
1663, 2
1664, 11
1665, 1
1666, 4
1667, 2
1668, 1
1669, 2
1670, 1
1671, 2
1672, 5
1673, 1
1674, 2
1675, 72
1676, 1
1677, 1
1678, 19
1679, 4
1680, 5
1681, 28
1682, 2
1683, 3
1684, 30
1685, 1
1686, 1
1687, 3
1688, 1
1689, 1
1690, 4
1691, 6
1692, 4
1693, 10
1694, 1
1695, 1
1696, 7
1697, 1
1698, 4
1699, 11
1700, 2
1701, 11
1702, 53
1703, 720
1704, 3
1705, 2
1706, 10
1707, 1
1708, 317
1709, 6
1710, 1
1711, 1
1712, 1
1713, 1
1714, 150
1715, 7
1716, 2
1717, 5
1718, 49
1719, 1
1720, 4
1721, 1
1722, 2
1723, 1
1724, 3
1725, 9
1726, 1
1727, 3
1728, 1
1729, 2
1730, 1
1731, 4
1732, 1
1733, 1
1734, 7
1735, 1
1736, 21
1737, 1
1738, 1
1739, 28
1740, 1
1741, 3
1742, 1
1743, 1
1744, 81
1745, 1
1746, 2
1747, 6
1748, 21
1749, 2
1750, 1
1751, 39
1752, 1
1753, 4
1754, 2
1755, 5
1756, 1
1757, 2
1758, 8
1759, 1
1760, 3
1761, 5
1762, 3
1763, 4
1764, 50
1765, 1
1766, 1
1767, 1
1768, 3
1769, 3
1770, 32
1771, 2
1772, 5
1773, 2
1774, 1
1775, 198
1776, 1
1777, 1
1778, 1
1779, 1
1780, 1
1781, 6
1782, 4
1783, 3
1784, 2
1785, 3
1786, 2
1787, 3
1788, 6
1789, 1
1790, 1
1791, 1
1792, 73
1793, 1
1794, 1
1795, 9
1796, 1
1797, 1
1798, 1
1799, 2
1800, 1
1801, 1
1802, 7
1803, 20
1804, 2
1805, 10
1806, 11
1807, 1
1808, 4
1809, 1
1810, 218
1811, 11
1812, 1
1813, 1
1814, 5
1815, 5
1816, 24
1817, 129
1818, 1
1819, 10
1820, 4
1821, 6
1822, 2
1823, 229
1824, 1
1825, 18
1826, 2
1827, 4
1828, 2
1829, 1
1830, 6
1831, 2
1832, 1
1833, 5
1834, 2
1835, 4
1836, 49
1837, 9
1838, 1
1839, 15
1840, 1
1841, 8
1842, 12
1843, 1
1844, 1
1845, 21
1846, 2
1847, 1
1848, 2
1849, 19
1850, 16
1851, 1
1852, 1
1853, 2
1854, 1
1855, 1
1856, 1
1857, 84
1858, 6
1859, 1
1860, 4
1861, 7
1862, 1
1863, 1
1864, 1
1865, 1
1866, 1
1867, 1
1868, 1
1869, 18
1870, 15
1871, 4
1872, 261
1873, 5
1874, 2
1875, 1
1876, 2
1877, 4
1878, 6
1879, 48
1880, 5
1881, 1
1882, 14
1883, 33
1884, 10
1885, 3
1886, 245
1887, 119
1888, 1
1889, 1
1890, 15
1891, 1
1892, 251
1893, 3
1894, 4
1895, 3
1896, 48
1897, 1
1898, 1
1899, 9
1900, 1
1901, 3
1902, 2
1903, 3
1904, 1
1905, 3
1906, 1
1907, 2
1908, 1
1909, 1
1910, 2
1911, 1
1912, 9
1913, 2
1914, 3
1915, 4
1916, 1
1917, 3
1918, 1
1919, 3
1920, 47
1921, 1
1922, 2
1923, 3
1924, 35
1925, 1
1926, 50
1927, 29
1928, 1
1929, 1
1930, 2
1931, 11
1932, 2
1933, 7
1934, 17
1935, 1
1936, 13
1937, 1
1938, 14
1939, 156
1940, 1
1941, 12
1942, 68
1943, 213
1944, 8
1945, 10
1946, 1
1947, 2
1948, 5
1949, 1
1950, 165
1951, 3
1952, 2
1953, 3
1954, 1
1955, 2
1956, 1
1957, 2
1958, 66
1959, 1
1960, 4
1961, 57
1962, 1
1963, 1
1964, 6
1965, 1
1966, 1
1967, 2
1968, 2
1969, 1
1970, 2
1971, 1
1972, 1
1973, 1
1974, 4
1975, 1
1976, 1
1977, 2
1978, 3
1979, 4
1980, 1
1981, 1
1982, 31
1983, 1
1984, 10
1985, 7
1986, 6
1987, 1
1988, 1
1989, 50
1990, 1
1991, 1
1992, 2
1993, 1
1994, 1
1995, 2
1996, 11
1997, 3
1998, 1
1999, 2
2000, 4
2001, 1018
2002, 1
2003, 1
2004, 2
2005, 3
2006, 3
2007, 16
2008, 35
2009, 1
2010, 2
2011, 15
2012, 1
2013, 1
2014, 2
2015, 1
2016, 2
2017, 1
2018, 1
2019, 1
2020, 2
2021, 3
2022, 3
2023, 8
2024, 1
2025, 598
2026, 1
2027, 72
2028, 2
2029, 1
2030, 80
2031, 3
2032, 17
2033, 2
2034, 103
2035, 12
2036, 52
2037, 3
2038, 5
2039, 6
2040, 1
2041, 3
2042, 1
2043, 1
2044, 1
2045, 1
2046, 1
2047, 1
2048, 1
2049, 7
2050, 2
2051, 1
2052, 4
2053, 2
2054, 1
2055, 2
2056, 1
2057, 1
2058, 1
2059, 1
2060, 4
2061, 5
2062, 25
2063, 1
2064, 2
2065, 1
2066, 1
2067, 10
2068, 2
2069, 1
2070, 17
2071, 1
2072, 4
2073, 1
2074, 1
2075, 1
2076, 22
2077, 4
2078, 1
2079, 5
2080, 12
2081, 269
2082, 1
2083, 1
2084, 24
2085, 103
2086, 1
2087, 1
2088, 1
2089, 1
2090, 2
2091, 52
2092, 25
2093, 12
2094, 9
2095, 1
2096, 1
2097, 2
2098, 8
2099, 1
2100, 3
2101, 1
2102, 27
2103, 69
2104, 1
2105, 3
2106, 2
2107, 1
2108, 1
2109, 1
2110, 111
2111, 1
2112, 1
2113, 208
2114, 2
2115, 1
2116, 231
2117, 2
2118, 1
2119, 2
2120, 1
2121, 23
2122, 205
2123, 2
2124, 8
2125, 8
2126, 4
2127, 1
2128, 1
2129, 1
2130, 6
2131, 1
2132, 21
2133, 3
2134, 1
2135, 7
2136, 27
2137, 1
2138, 30
2139, 8
2140, 1
2141, 1
2142, 4
2143, 1
2144, 2
2145, 1
2146, 1
2147, 18
2148, 1
2149, 16
2150, 2
2151, 14
2152, 14
2153, 3
2154, 1
2155, 1
2156, 4
2157, 5
2158, 1
2159, 3
2160, 1
2161, 7
2162, 41
2163, 37
2164, 1
2165, 2
2166, 2
2167, 3
2168, 11
2169, 18
2170, 15
2171, 7
2172, 8
2173, 45
2174, 55
2175, 1
2176, 7
2177, 17
2178, 4
2179, 1
2180, 7
2181, 2
2182, 1
2183, 7
2184, 2
2185, 12
2186, 1
2187, 2
2188, 1
2189, 1
2190, 1
2191, 4
2192, 1
2193, 22
2194, 2
2195, 4
2196, 2
2197, 2
2198, 6
2199, 1
2200, 1
2201, 4
2202, 1
2203, 2
2204, 455
2205, 2
2206, 5
2207, 1
2208, 2
2209, 3
2210, 5
2211, 77
2212, 3
2213, 1
2214, 25
2215, 6
2216, 2
2217, 39
2218, 1
2219, 1
2220, 1
2221, 2
2222, 3
2223, 2
2224, 114
2225, 1
2226, 10
2227, 7
2228, 4
2229, 1
2230, 1
2231, 16
2232, 5
2233, 1
2234, 1
2235, 1531
2236, 1
2237, 1
2238, 13
2239, 1
2240, 3
2241, 1
2242, 1
2243, 1
2244, 2
2245, 23
2246, 1
2247, 6
2248, 1
2249, 1
2250, 7
2251, 38
2252, 1
2253, 166
2254, 3
2255, 24
2256, 2
2257, 11
2258, 1
2259, 13
2260, 1
2261, 421
2262, 1
2263, 1
2264, 1
2265, 1
2266, 3
2267, 1
2268, 2
2269, 2
2270, 3
2271, 1
2272, 2
2273, 1
2274, 8
2275, 15
2276, 1
2277, 53
2278, 8
2279, 17
2280, 1
2281, 3
2282, 4
2283, 1
2284, 1
2285, 13
2286, 1
2287, 1
2288, 1
2289, 8
2290, 504
2291, 1
2292, 2
2293, 3
2294, 1
2295, 2
2296, 7
2297, 1
2298, 128
2299, 1
2300, 3
2301, 3
2302, 1
2303, 2
2304, 1
2305, 1
2306, 1
2307, 2
2308, 1
2309, 2
2310, 8
2311, 29
2312, 5
2313, 8
2314, 1
2315, 1
2316, 2
2317, 2
2318, 29
2319, 3
2320, 2
2321, 1
2322, 2
2323, 1
2324, 1
2325, 1
2326, 38
2327, 7
2328, 9
2329, 3
2330, 2
2331, 1
2332, 12
2333, 1
2334, 1
2335, 5
2336, 1
2337, 1
2338, 1
2339, 8
2340, 1
2341, 1
2342, 3
2343, 9
2344, 8
2345, 13
2346, 6
2347, 1
2348, 5
2349, 2
2350, 3
2351, 4
2352, 5
2353, 1
2354, 3
2355, 21
2356, 1
2357, 1
2358, 20
2359, 2
2360, 1
2361, 1
2362, 1
2363, 36
2364, 3
2365, 11
2366, 1
2367, 31
2368, 7
2369, 1
2370, 2
2371, 1
2372, 4
2373, 2
2374, 96
2375, 3
2376, 52
2377, 2
2378, 2
2379, 231
2380, 1
2381, 14
2382, 545
2383, 1
2384, 5
2385, 5
2386, 24
2387, 1
2388, 3
2389, 3
2390, 1
2391, 15
2392, 14
2393, 6
2394, 2
2395, 2
2396, 1
2397, 59
2398, 1
2399, 1
2400, 4
2401, 1
2402, 3
2403, 47
2404, 1
2405, 1
2406, 2
2407, 54
2408, 2
2409, 2
2410, 30
2411, 158
2412, 23
2413, 3
2414, 4
2415, 16
2416, 5
2417, 5
2418, 5
2419, 1
2420, 54
2421, 1
2422, 26
2423, 899
2424, 2
2425, 24
2426, 2
2427, 1
2428, 1185
2429, 1
2430, 2
2431, 1
2432, 3
2433, 2
2434, 8
2435, 1
2436, 4
2437, 4
2438, 2
2439, 6
2440, 7
2441, 115
2442, 1
2443, 9
2444, 14
2445, 1
2446, 2
2447, 265
2448, 6
2449, 14
2450, 1
2451, 2
2452, 8
2453, 36
2454, 1
2455, 2
2456, 1
2457, 4
2458, 1
2459, 1
2460, 22
2461, 140
2462, 1
2463, 1
2464, 23
2465, 5
2466, 9
2467, 1
2468, 5
2469, 30
2470, 6
2471, 2
2472, 4
2473, 2
